Country Name,Indicator Name,Year,Value
Ghana,GDP growth (annual %),2017,8.14344654879852
Ghana,GDP per capita (current US$),2017,2046.10998628582
Ghana,"Inflation, consumer prices (annual %)",2017,12.3719215507048
Ghana,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,6.62900018692017
Kenya,GDP growth (annual %),2017,4.87393676072053
Kenya,GDP per capita (current US$),2017,1594.83492628749
Kenya,"Inflation, consumer prices (annual %)",2017,8.0057227913467
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,9.29199981689453
Nigeria,GDP growth (annual %),2017,0.805886619557555
Nigeria,GDP per capita (current US$),2017,1968.42552277442
Nigeria,"Inflation, consumer prices (annual %)",2017,16.5235399802169
Nigeria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,6.01300001144409
South Africa,GDP growth (annual %),2017,1.31674486048743
South Africa,GDP per capita (current US$),2017,6151.07795531285
South Africa,"Inflation, consumer prices (annual %)",2017,5.18108223263743
South Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,27.3269996643066
Ghana,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,6.71000003814697
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,9.3129997253418
Nigeria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,6.02600002288818
South Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,26.9580001831055
